Unique Identifier (SKU),Title,Cost,Product Type,Delivery time,Pictures,Bullet points,Details,Options,URL,Reviews,Seller,Category,Inventory,Special Offer,Fulfillment,Date
157791120,Thermoskin Plantar FXT ULTRA-Large,39.95,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/6fbdc4af-ec0c-42e0-8cb2-27261545cf77_1.069efc19e19980aac40948a598b1a5e8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/745694c6-32b9-4b8c-bd14-11763d787d94_1.0f9ede7dc0280b201fe327d74f41deba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/61122435-6dc5-4242-9add-bc0442589836_1.e6bd45a93022c8f44de5670bdc48a0c1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/0a1f795d-01fc-4d82-bbaa-6cba2f936e9a_1.176d3bf2b90d200d115a9889883068fb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>Slipper style design makes this splint much more comfortable than rigid night splints</li><li>Comfortable and effective nighttime treatment for Plantar Fasciitis</li><li>Adjustable straps allow</li>,"[{'name': 'Brand', 'value': 'Thermoskin'}, {'name': 'Assembled Product Weight', 'value': '0.5 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '12.00 x 12.00 x 12.00 Inches'}]","[{'price': '$39.95', 'size': 'Medium'}, {'price': '$39.95', 'size': 'Medium'}, {'price': '$39.95', 'size': 'Large'}, {'price': '$39.95', 'size': 'Large'}]",https://www.walmart.com/ip/Thermoskin-Plantar-FXT-ULTRA-Large/157791120,0,Ithaca Sports,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,27,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
157983569,L'Occitane Immortelle Divine Eyes Ultimate Youth Eye Cream,79,VARIANT,2-Day Shipping,['https://i5.walmartimages.com/asr/bc8aa1d9-9559-4b87-8a8b-5fcfb47d95a6_1.36cbf832eb2cf630f46e4670c59f7e8d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],Immortelle Divine Eyes Ultimate Youth Eye Cream,"[{'name': 'Manufacturer Part Number', 'value': '169201307018'}, {'name': 'Model', 'value': '169201307018'}, {'name': 'Brand', 'value': ""L'occitane""}, {'name': 'Features', 'value': 'body-scrubs'}, {'name': 'Assembled Product Weight', 'value': '0.25 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '1.00 x 1.00 x 1.00 Inches'}]","[{'price': '$79', 'size': '0.5 oz'}, {'price': '$79', 'size': '0.5 oz'}]",https://www.walmart.com/ip/L-Occitane-Immortelle-Divine-Eyes-Ultimate-Youth-Eye-Cream/157983569,0,CosmeticMall,Home Page/Beauty/Skin Care/Eye Treatments,246,Reduced Price,"{u's2HDisplayFlags': [u'MARKETPLACE'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
159718871,Adjust-A-Lift Heel Lift-Small (Up to Womens 8),6.64 ~ 6.65,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/b0e0b92a-8a4a-40f0-bdf1-01cf5b1caadd_1.3b600229fa41a831ad2d85ede22118ca.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/1f303478-05cc-4fc7-ab67-284c211494f0_1.8771d9a64ba674316b6c246c4af486cb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/980f7ef1-7a00-48b1-a94c-c1cf1eaf4c14_1.b95d9052cc04c85610efa985b5bb9152.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/3a2c8128-8cc9-4a19-a263-c1cb9d6f18ce_1.380fd46bc380ae2b273a91aa234a233a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/2a16a613-974e-4dd4-a945-e0ff327f5e02_1.7a579a1f2116669dcb832c96ee688f4c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/93c44d16-ea62-40b1-ab50-841ac7ff7728_1.ab48b68ec059bcec613562af962a3e36.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']","<li>Great for leg length inequalities, heel spurs, and other clinical conditions.</li><li>Three layer design results in only three sizes because the layers are removable, simply peel from the back of</li>","[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Fabric Content', 'value': '100% NA'}, {'name': 'Manufacturer Part Number', 'value': 'ACC-575-SML'}, {'name': 'Model', 'value': 'ACC-575-SML'}, {'name': 'Brand', 'value': 'Warwick'}, {'name': 'Assembled Product Weight', 'value': '0.2 Pounds'}]","[{'price': '$6.64', 'size': 'Small'}, {'price': '$6.64', 'size': 'Small'}, {'price': '$6.65', 'size': 'Medium'}, {'price': '$6.65', 'size': 'Medium'}, {'price': '$6.65', 'size': 'Large'}, {'price': '$6.65', 'size': 'Large'}]",https://www.walmart.com/ip/Adjust-A-Lift-Heel-Lift-Small-Up-to-Womens-8/159718871,5,PT Supplies,Home Page/Beauty/Personal Care/Foot Care,43642,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:39:34
160081181,"AMC Cervical Neck Traction Device for Head & Shoulder Relief, Red,",15.99,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/299cb27f-2cfd-4f7a-9b69-8641ca994298_1.13c29547ba6a9ac0fc2eb703c6917bec.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/0e5e3cf8-5a84-43b4-b922-22c739657487_1.d4b87008f3f799b2683af1f4a3e1fa48.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/aebe8f7e-ec3e-44b6-bb45-6de496201cf8_1.cbbd9102b7e9dccfe4052e0c99c15551.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/861df37c-1903-497a-bd97-251fd9c4d2e4_1.f2f002a5c8cb6e593275d2ad0420fdcf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/ec40125c-f3ff-489c-87df-2653c91265e9_1.2558ff7d43d52bf35079e9d85ba9cb15.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/52c4f7b9-d8ed-4232-9c58-8dae984be4ef_1.cf5ea77a4378c93e9379ad3df5bea255.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']","<li>Ultra-soft, felt exterior feel</li><li>Customizable straps for a comfortable fit</li><li>Air chamber design offers enhanced support</li><li>Soothes neck muscles, tendons, & ligaments</li>","[{'name': 'Model', 'value': 'B14388'}, {'name': 'Brand', 'value': 'AMC'}, {'name': 'Assembled Product Weight', 'value': '0.62 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '11.02 x 9.84 x 1.57 Inches'}]","[{'actual_color': '2927_Red', 'price': '$15.99'}, {'actual_color': '2927_Red', 'price': '$15.99'}, {'actual_color': '2927_Blue-Three', 'price': '$15.99'}, {'actual_color': '2927_Blue-Three', 'price': '$15.99'}]",https://www.walmart.com/ip/AMC-Cervical-Neck-Traction-Device-for-Head-Shoulder-Relief-Red/160081181,0,PDS Online,Home Page/Health/Medicine Cabinet/Braces & Supports,1192,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
160177133,Men's Apex Double Strap Walker X Last Sneaker,71.99 ~ 139.95,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/742d56cf-2c37-47be-89f2-3f6ed7fd9fc4_1.290e7d239ca53dd5415ee6156cbd6d64.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/8ba4a6d0-da60-4fb7-9889-98118ac47934_1.290e7d239ca53dd5415ee6156cbd6d64.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>Apex</li><li>Male</li><li>Shoes</li>,"[{'name': 'Shoe Category', 'value': ""Men's Shoes""}, {'name': 'Gender', 'value': 'Men'}, {'name': 'Manufacturer Part Number', 'value': 'X920M'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Color', 'value': 'Black Full Grain Leather'}, {'name': 'Brand', 'value': 'Apex'}]","[{'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '7.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '7.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '7.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '10 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '10 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '10 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '8 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '8 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '8 M'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '8.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '8.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '8.5 XW'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '14 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '14 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '14 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '9 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '9 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '9 M'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '9 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '9 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '9 XW'}, {'shoe_width': 'W', 'price': '$71.99', 'shoe_size': '7 W'}, {'shoe_width': 'W', 'price': '$71.99', 'shoe_size': '7 W'}, {'shoe_width': 'W', 'price': '$71.99', 'shoe_size': '7 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '10 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '10 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '10 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '9.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '9.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '9.5 W'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '7.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '7.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '7.5 XW'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '15 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '15 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '15 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '13 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '13 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '13 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '11 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '11 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '11 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '12.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '12.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '12.5 W'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '9.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '9.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '9.5 XW'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '11 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '11 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '11 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '6.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '6.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '6.5 M'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '13 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '13 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '13 XW'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '13 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '13 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '13 M'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '8.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '8.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '8.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '10.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '10.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '10.5 W'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '11 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '11 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '11 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '12 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '12 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '12 XW'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '9.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '9.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '9.5 M'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '14 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '14 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '14 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '11.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '11.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '11.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '7.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '7.5 W'}, {'shoe_width': 'W', 'price': '$139.95', 'shoe_size': '7.5 W'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '12.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '12.5 XW'}, {'shoe_width': 'XW', 'price': '$139.95', 'shoe_size': '12.5 XW'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '15 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '15 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '15 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '7 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '7 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '7 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '11.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '11.5 M'}, {'shoe_width': 'M', 'price': '$139.95', 'shoe_size': '11.5 M'}]",https://www.walmart.com/ip/Men-s-Apex-Double-Strap-Walker-X-Last-Sneaker/160177133,0,ApparelSave,Home Page/Health/Medicine Cabinet/Braces & Supports,668,,"{u's2HDisplayFlags': [u'MARKETPLACE'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
160595413,Ames Walker Unisex AW Style 263 Microfiber Opaque Closed Toe Compression Thigh High Stockings w/ Lace Band - 20-30 mmHg Nylon/Spandex 263-P,35.99,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/f1133ad9-2f11-4db8-a31f-32975d8c6143_1.3f9b2537fc7c2798cbb6100d509bfee4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/9744391c-55a3-4de0-ba69-774cb72f3b8f_1.2e7fc0c9a386177e8439f2fcaeb72742.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/f604f7f1-52b5-4e99-aa01-0fc6c7dd836f_1.18929730103fff6b1e5f76c7cdfb8091.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']","<li>Firm Compression, 20-30 mmHg</li><li>Two way stretch design provides extra comfort</li><li>Microfiber nylon provides easier application, and great comfort while wearing</li>","[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Manufacturer Part Number', 'value': '263-XL-SAND'}, {'name': 'Model', 'value': '263-XL-SAND'}, {'name': 'Brand', 'value': 'Ames Walker'}]","[{'actual_color': 'Black', 'price': '$35.99', 'size': 'Large'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Large'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Large'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Small'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Small'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Small'}, {'actual_color': 'Honey', 'price': '$33.99', 'size': 'X-Large'}, {'actual_color': 'Honey', 'price': '$33.99', 'size': 'X-Large'}, {'actual_color': 'Honey', 'price': '$33.99', 'size': 'X-Large'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Medium'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Medium'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Medium'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Medium'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Medium'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Medium'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'X-Large'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'X-Large'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'X-Large'}, {'actual_color': 'Honey', 'price': '$33.99', 'size': 'Large'}, {'actual_color': 'Honey', 'price': '$33.99', 'size': 'Large'}, {'actual_color': 'Honey', 'price': '$33.99', 'size': 'Large'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Large'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Large'}, {'actual_color': 'Sand', 'price': '$35.99', 'size': 'Large'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Small'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Small'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'Small'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'X-Large'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'X-Large'}, {'actual_color': 'Black', 'price': '$35.99', 'size': 'X-Large'}]",https://www.walmart.com/ip/Ames-Walker-Unisex-AW-Style-263-Microfiber-Opaque-Closed-Toe-Compression-Thigh-High-Stockings-w-Lace-Band-20-30-mmHg-Nylon-Spandex-263-P/160595413,0,"Legs 4 Life, LLC. dba Ames Walker",Home Page/Health/Medicine Cabinet/Braces & Supports,1185,Reduced Price,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
161229053,Med Spec ASO Flex Hinged Ankle Brace,79.99,VARIANT,2-Day Shipping,['https://i5.walmartimages.com/asr/79e01bba-f0dd-4c09-a117-9b3c2f30c776_1.d0a9f0ee3ce08c30abe1a6b118366fe4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],Med Spec ASO Flex Hinged Ankle Brace,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Manufacturer Part Number', 'value': '264074'}, {'name': 'Brand', 'value': 'Medical Specialties'}, {'name': 'Assembled Product Weight', 'value': '0.6 Pounds'}]","[{'price': '$79.99', 'size': 'X-Large'}, {'price': '$79.99', 'size': 'X-Large'}, {'price': '$79.99', 'size': 'XX-Large'}, {'price': '$79.99', 'size': 'XX-Large'}, {'price': '$79.99', 'size': 'Small'}, {'price': '$79.99', 'size': 'Small'}, {'price': '$79.99', 'size': 'Large'}, {'price': '$79.99', 'size': 'Large'}, {'price': '$79.99', 'size': 'X-Small'}, {'price': '$79.99', 'size': 'X-Small'}, {'price': '$79.99', 'size': 'Medium'}, {'price': '$79.99', 'size': 'Medium'}]",https://www.walmart.com/ip/Med-Spec-ASO-Flex-Hinged-Ankle-Brace/161229053,0,Independent Living Products Inc,Home Page/Health/Medicine Cabinet/Braces & Supports,61548,,"{u's2HDisplayFlags': [u'MARKETPLACE'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
161471469,Medi-Dyne Tuli's Heavy Duty Gel Heel Cups-Small,10.9,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/9a0008dc-1bb5-49fe-94e6-149b91f2de18_1.9970d829fed0dd3d0b22dd50c0f10a32.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/ada5c636-3c0b-4232-b5c7-b7eb01e22820_1.4fa08c62dbbcda72f7370d7b962a48f1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>Double-Ribbed Heavy Duty Heel Cups</li><li>Perfect in athletic shoes or more spacious lace-up shoes</li>,"[{'name': 'Brand', 'value': 'Medi-Dyne'}, {'name': 'Assembled Product Weight', 'value': '0.2 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '12.00 x 12.00 x 12.00 Inches'}]","[{'price': '$10.9', 'size': 'Small'}, {'price': '$10.9', 'size': 'Small'}]",https://www.walmart.com/ip/161471469,1,PT Supplies,Home Page/Beauty/Personal Care/Foot Care,38,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
161795852,Powder City Noopept Capsules,7.45,VARIANT,2-Day Shipping,['https://i5.walmartimages.com/asr/18f42163-fa82-4d07-b955-e8960ce06922_1.b5b43e832f05127049e58848d097e9f6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>3rd party lab tested to ensure purity</li><li>Promotes healthy cognition and mood</li><li>Supplements learning and memory</li>,"[{'name': 'Brand', 'value': 'Powder City'}]","[{'price': '$7.45', 'size': '30 Capsules'}, {'price': '$7.45', 'size': '30 Capsules'}]",https://www.walmart.com/ip/Powder-City-Noopept-Capsules/161795852,0,Powder City LLC,Home Page/Health/Vitamins/Vitamins,409,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:39:34
162948316,Jobst Relief 20-30 mmHg Waist High Small Beige,54.98 ~ 54.99,VARIANT,2-Day Shipping,"['https://i5.walmartimages.com/asr/0bf914ec-dc5d-4616-b448-f42d57f0f0ab_1.68d12714c1e67c4e78f2300ad40af6d3.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/a8e7f7bb-b5ba-4c2d-8346-99e13d94dd23_1.7c0ff5c197bb1444489f5ed58b14c6d2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/b9b08927-6455-4db1-ad67-2372ff7d26b0_1.4dd7e7e29f35a0a8a56d25b4c77638a0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']","<li>Traditional design with the highest performance</li><li>Wide, comfortable band that stays in place</li><li>Easy to put on</li>","[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Age Group', 'value': 'womens'}, {'name': 'Fabric Content', 'value': 'Nylon'}, {'name': 'Material', 'value': 'Nylon'}, {'name': 'manufacturer_part_number', 'value': 'Waist-High'}, {'name': 'Color', 'value': 'Beige'}, {'name': 'Model', 'value': '114656'}, {'name': 'Brand', 'value': 'Jobst'}, {'name': 'Assembled Product Weight', 'value': '0.5 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '0.60 x 0.50 x 2.00 Inches'}]","[{'price': '$54.99', 'size': 'Large'}, {'price': '$54.99', 'size': 'Large'}, {'price': '$54.98', 'size': 'Small'}, {'price': '$54.98', 'size': 'Small'}]",https://www.walmart.com/ip/Relief-Waist-High-Compression-Pantyhose-Small-Beige/162948316,0,PT Supplies,Home Page/Health/Medicine Cabinet/Braces & Supports,1099,Reduced Price,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
163009986,Bunga Pads - Lumbar Support w/Dbl Side Pull,68.99,VARIANT,2-Day Shipping,['https://i5.walmartimages.com/asr/a9acb750-5d45-43a5-8736-8a158efcd568_1.162a015dd464b115703a97c796cbd523.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],"This product has variations which include A (1) 3/16"" latex-free neoprene insert with 1/4"" pad sewn into insert (N) (2) Heat Moldable insert (H) The Bunga Lumbar Support with Double Side Pulls™ is","[{'name': 'Brand', 'value': 'Absolute Athletics'}]","[{'price': '$68.99', 'clothing_size': 'X-Small 22""-26""'}, {'price': '$68.99', 'clothing_size': 'X-Small 22""-26""'}, {'price': '$68.99', 'clothing_size': 'Large 34""-38""'}, {'price': '$68.99', 'clothing_size': 'Large 34""-38""'}, {'price': '$68.99', 'clothing_size': 'XXX-Large 46""-50""'}, {'price': '$68.99', 'clothing_size': 'XXX-Large 46""-50""'}, {'price': '$68.99', 'clothing_size': 'Medium 30""-34""'}, {'price': '$68.99', 'clothing_size': 'Medium 30""-34""'}]",https://www.walmart.com/ip/Bunga-Pads-Lumbar-Support-w-Dbl-Side-Pull/163009986,0,FigureSkatingStore,Home Page/Health/Medicine Cabinet/Braces & Supports,400,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
